Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
0	1	1	We can't cook a horrible meal, let alone an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	can't
1	0	1	We can't cook an awesome meal, let alone a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	can't
1	1	1	We can't cook an awesome meal, let alone a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	can't
0	0	0	We can't cook a horrible meal, or an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	can't
0	1	0	We can't cook a horrible meal, or an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	can't
1	0	0	We can't cook an awesome meal, or a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	can't
1	1	0	We can't cook an awesome meal, or a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	can't
0	0	1	They can't cook a horrible meal, let alone an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	can't
0	1	1	They can't cook a horrible meal, let alone an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	can't
1	0	1	They can't cook an awesome meal, let alone a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	can't
1	1	1	They can't cook an awesome meal, let alone a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	can't
0	0	0	They can't cook a horrible meal, or an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	can't
0	1	0	They can't cook a horrible meal, or an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	can't
1	0	0	They can't cook an awesome meal, or a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	can't
1	1	0	They can't cook an awesome meal, or a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	can't
0	0	1	You weren't able to cook a horrible meal, let alone an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	You	weren't able to
0	1	1	You weren't able to cook a horrible meal, let alone an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	You	weren't able to
1	0	1	You weren't able to cook an awesome meal, let alone a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	You	weren't able to
1	1	1	You weren't able to cook an awesome meal, let alone a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	You	weren't able to
0	0	0	You weren't able to cook a horrible meal, or an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	You	weren't able to
0	1	0	You weren't able to cook a horrible meal, or an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	You	weren't able to
1	0	0	You weren't able to cook an awesome meal, or a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	You	weren't able to
1	1	0	You weren't able to cook an awesome meal, or a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	You	weren't able to
0	0	1	We weren't able to cook a horrible meal, let alone an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	weren't able to
0	1	1	We weren't able to cook a horrible meal, let alone an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	weren't able to
1	0	1	We weren't able to cook an awesome meal, let alone a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	weren't able to
1	1	1	We weren't able to cook an awesome meal, let alone a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	weren't able to
0	0	0	We weren't able to cook a horrible meal, or an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	weren't able to
0	1	0	We weren't able to cook a horrible meal, or an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	weren't able to
1	0	0	We weren't able to cook an awesome meal, or a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	We	weren't able to
1	1	0	We weren't able to cook an awesome meal, or a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	We	weren't able to
0	0	1	They weren't able to cook a horrible meal, let alone an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	weren't able to
0	1	1	They weren't able to cook a horrible meal, let alone an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	weren't able to
1	0	1	They weren't able to cook an awesome meal, let alone a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	weren't able to
1	1	1	They weren't able to cook an awesome meal, let alone a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	weren't able to
0	0	0	They weren't able to cook a horrible meal, or an awesome one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	weren't able to
0	1	0	They weren't able to cook a horrible meal, or an awesome one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	weren't able to
1	0	0	They weren't able to cook an awesome meal, or a horrible one. Cooking a horrible meal is <MASK> than cooking an awesome meal.	cook	meal	They	weren't able to
1	1	0	They weren't able to cook an awesome meal, or a horrible one. Cooking an awesome meal is <MASK> than cooking a horrible meal.	cook	meal	They	weren't able to
0	0	1	You couldn't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	couldn't
0	1	1	You couldn't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	1	You couldn't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	couldn't
1	1	1	You couldn't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	0	You couldn't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	couldn't
0	1	0	You couldn't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	0	You couldn't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	couldn't
1	1	0	You couldn't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	1	We couldn't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	couldn't
0	1	1	We couldn't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	1	We couldn't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	couldn't
1	1	1	We couldn't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	0	We couldn't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	couldn't
0	1	0	We couldn't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	0	We couldn't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	couldn't
1	1	0	We couldn't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	1	They couldn't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	couldn't
0	1	1	They couldn't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	1	They couldn't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	couldn't
1	1	1	They couldn't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	0	They couldn't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	couldn't
0	1	0	They couldn't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	0	They couldn't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	couldn't
1	1	0	They couldn't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	1	You can't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	can't
0	1	1	You can't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	1	You can't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	can't
1	1	1	You can't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	0	You can't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	can't
0	1	0	You can't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	0	You can't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	can't
1	1	0	You can't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	1	We can't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	can't
0	1	1	We can't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	1	We can't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	can't
1	1	1	We can't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	0	We can't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	can't
0	1	0	We can't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	0	We can't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	can't
1	1	0	We can't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	1	They can't write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	can't
0	1	1	They can't write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	can't
1	0	1	They can't write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	can't
1	1	1	They can't write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	can't
0	0	0	They can't write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	can't
0	1	0	They can't write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	can't
1	0	0	They can't write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	can't
1	1	0	They can't write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	can't
0	0	1	You weren't able to write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	weren't able to
0	1	1	You weren't able to write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
1	0	1	You weren't able to write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	weren't able to
1	1	1	You weren't able to write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
0	0	0	You weren't able to write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	weren't able to
0	1	0	You weren't able to write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
1	0	0	You weren't able to write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	You	weren't able to
1	1	0	You weren't able to write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
0	0	1	We weren't able to write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	weren't able to
0	1	1	We weren't able to write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
1	0	1	We weren't able to write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	weren't able to
1	1	1	We weren't able to write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
0	0	0	We weren't able to write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	weren't able to
0	1	0	We weren't able to write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
1	0	0	We weren't able to write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	We	weren't able to
1	1	0	We weren't able to write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
0	0	1	They weren't able to write a bad poem, let alone a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	weren't able to
0	1	1	They weren't able to write a bad poem, let alone a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
1	0	1	They weren't able to write a good poem, let alone a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	weren't able to
1	1	1	They weren't able to write a good poem, let alone a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
0	0	0	They weren't able to write a bad poem, or a good one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	weren't able to
0	1	0	They weren't able to write a bad poem, or a good one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
1	0	0	They weren't able to write a good poem, or a bad one. Writing a bad poem is <MASK> than writing a good poem.	write	poem	They	weren't able to
1	1	0	They weren't able to write a good poem, or a bad one. Writing a good poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
0	0	1	You couldn't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	couldn't
0	1	1	You couldn't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	1	You couldn't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	couldn't
1	1	1	You couldn't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	0	You couldn't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	couldn't
0	1	0	You couldn't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	0	You couldn't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	couldn't
1	1	0	You couldn't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	1	We couldn't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	couldn't
0	1	1	We couldn't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	1	We couldn't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	couldn't
1	1	1	We couldn't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	0	We couldn't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	couldn't
0	1	0	We couldn't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	0	We couldn't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	couldn't
1	1	0	We couldn't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	1	They couldn't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	couldn't
0	1	1	They couldn't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	1	They couldn't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	couldn't
1	1	1	They couldn't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	0	They couldn't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	couldn't
0	1	0	They couldn't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	0	They couldn't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	couldn't
1	1	0	They couldn't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	1	You can't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	can't
0	1	1	You can't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	1	You can't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	can't
1	1	1	You can't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	0	You can't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	can't
0	1	0	You can't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	0	You can't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	can't
1	1	0	You can't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	1	We can't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	can't
0	1	1	We can't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	1	We can't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	can't
1	1	1	We can't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	0	We can't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	can't
0	1	0	We can't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	0	We can't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	can't
1	1	0	We can't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	1	They can't write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	can't
0	1	1	They can't write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	can't
1	0	1	They can't write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	can't
1	1	1	They can't write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	can't
0	0	0	They can't write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	can't
0	1	0	They can't write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	can't
1	0	0	They can't write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	can't
1	1	0	They can't write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	can't
0	0	1	You weren't able to write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	weren't able to
0	1	1	You weren't able to write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
1	0	1	You weren't able to write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	weren't able to
1	1	1	You weren't able to write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
0	0	0	You weren't able to write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	weren't able to
0	1	0	You weren't able to write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
1	0	0	You weren't able to write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	You	weren't able to
1	1	0	You weren't able to write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	You	weren't able to
0	0	1	We weren't able to write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	weren't able to
0	1	1	We weren't able to write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
1	0	1	We weren't able to write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	weren't able to
1	1	1	We weren't able to write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
0	0	0	We weren't able to write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	weren't able to
0	1	0	We weren't able to write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
1	0	0	We weren't able to write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	We	weren't able to
1	1	0	We weren't able to write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	We	weren't able to
0	0	1	They weren't able to write a bad poem, let alone a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	weren't able to
0	1	1	They weren't able to write a bad poem, let alone a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
1	0	1	They weren't able to write a great poem, let alone a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	weren't able to
1	1	1	They weren't able to write a great poem, let alone a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
0	0	0	They weren't able to write a bad poem, or a great one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	weren't able to
0	1	0	They weren't able to write a bad poem, or a great one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
1	0	0	They weren't able to write a great poem, or a bad one. Writing a bad poem is <MASK> than writing a great poem.	write	poem	They	weren't able to
1	1	0	They weren't able to write a great poem, or a bad one. Writing a great poem is <MASK> than writing a bad poem.	write	poem	They	weren't able to
0	0	1	You couldn't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	couldn't
0	1	1	You couldn't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	1	You couldn't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	couldn't
1	1	1	You couldn't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	0	You couldn't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	couldn't
0	1	0	You couldn't write a bad poem, or a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
1	0	0	You couldn't write a wonderful poem, or a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	couldn't
1	1	0	You couldn't write a wonderful poem, or a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	couldn't
0	0	1	We couldn't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	couldn't
0	1	1	We couldn't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	1	We couldn't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	couldn't
1	1	1	We couldn't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	0	We couldn't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	couldn't
0	1	0	We couldn't write a bad poem, or a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
1	0	0	We couldn't write a wonderful poem, or a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	couldn't
1	1	0	We couldn't write a wonderful poem, or a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	couldn't
0	0	1	They couldn't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	couldn't
0	1	1	They couldn't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	1	They couldn't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	couldn't
1	1	1	They couldn't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	0	They couldn't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	couldn't
0	1	0	They couldn't write a bad poem, or a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
1	0	0	They couldn't write a wonderful poem, or a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	couldn't
1	1	0	They couldn't write a wonderful poem, or a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	couldn't
0	0	1	You can't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	can't
0	1	1	You can't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	1	You can't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	can't
1	1	1	You can't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	0	You can't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	can't
0	1	0	You can't write a bad poem, or a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	can't
1	0	0	You can't write a wonderful poem, or a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	You	can't
1	1	0	You can't write a wonderful poem, or a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	You	can't
0	0	1	We can't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	can't
0	1	1	We can't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	1	We can't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	can't
1	1	1	We can't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	0	We can't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	can't
0	1	0	We can't write a bad poem, or a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	can't
1	0	0	We can't write a wonderful poem, or a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	We	can't
1	1	0	We can't write a wonderful poem, or a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	We	can't
0	0	1	They can't write a bad poem, let alone a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	can't
0	1	1	They can't write a bad poem, let alone a wonderful one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	can't
1	0	1	They can't write a wonderful poem, let alone a bad one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	can't
1	1	1	They can't write a wonderful poem, let alone a bad one. Writing a wonderful poem is <MASK> than writing a bad poem.	write	poem	They	can't
0	0	0	They can't write a bad poem, or a wonderful one. Writing a bad poem is <MASK> than writing a wonderful poem.	write	poem	They	can't
