Swapped_Condition	Swapped_Stimulus	Let-Alone	Sentence	Plain Verb	Noun	Pronoun	Modal
0	1	1	They couldn't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	couldn't
1	0	1	They couldn't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	couldn't
1	1	1	They couldn't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	couldn't
0	0	0	They couldn't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	They	couldn't
0	1	0	They couldn't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	couldn't
1	0	0	They couldn't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	couldn't
1	1	0	They couldn't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	couldn't
0	0	1	You can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	You	can't
0	1	1	You can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	You	can't
1	0	1	You can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	You	can't
1	1	1	You can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	You	can't
0	0	0	You can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	You	can't
0	1	0	You can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	You	can't
1	0	0	You can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	You	can't
1	1	0	You can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	You	can't
0	0	1	We can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	We	can't
0	1	1	We can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	We	can't
1	0	1	We can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	We	can't
1	1	1	We can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	We	can't
0	0	0	We can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	We	can't
0	1	0	We can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	We	can't
1	0	0	We can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	We	can't
1	1	0	We can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	We	can't
0	0	1	They can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	They	can't
0	1	1	They can't grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	can't
1	0	1	They can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	can't
1	1	1	They can't grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	can't
0	0	0	They can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	They	can't
0	1	0	They can't grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	can't
1	0	0	They can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	can't
1	1	0	They can't grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	can't
0	0	1	You weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	You	weren't able to
0	1	1	You weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	You	weren't able to
1	0	1	You weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	You	weren't able to
1	1	1	You weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	You	weren't able to
0	0	0	You weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	You	weren't able to
0	1	0	You weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	You	weren't able to
1	0	0	You weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	You	weren't able to
1	1	0	You weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	You	weren't able to
0	0	1	We weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	We	weren't able to
0	1	1	We weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	We	weren't able to
1	0	1	We weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	We	weren't able to
1	1	1	We weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	We	weren't able to
0	0	0	We weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	We	weren't able to
0	1	0	We weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	We	weren't able to
1	0	0	We weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	We	weren't able to
1	1	0	We weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	We	weren't able to
0	0	1	They weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	They	weren't able to
0	1	1	They weren't able to grow food in wet soil, let alone parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	weren't able to
1	0	1	They weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	weren't able to
1	1	1	They weren't able to grow food in parched soil, let alone wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	weren't able to
0	0	0	They weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in parched soil.	grow food in	soil	They	weren't able to
0	1	0	They weren't able to grow food in wet soil, or parched soil. Growing food in wet soil is <MASK> than growing food in wet soil.	grow food in	soil	They	weren't able to
1	0	0	They weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in parched soil.	grow food in	soil	They	weren't able to
1	1	0	They weren't able to grow food in parched soil, or wet soil. Growing food in parched soil is <MASK> than growing food in wet soil.	grow food in	soil	They	weren't able to
0	0	1	You couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	couldn't
0	1	1	You couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	1	You couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	couldn't
1	1	1	You couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	0	You couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	couldn't
0	1	0	You couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	0	You couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	couldn't
1	1	0	You couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	1	We couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	couldn't
0	1	1	We couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	1	We couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	couldn't
1	1	1	We couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	0	We couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	couldn't
0	1	0	We couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	0	We couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	couldn't
1	1	0	We couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	1	They couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	couldn't
0	1	1	They couldn't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
1	0	1	They couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	couldn't
1	1	1	They couldn't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
0	0	0	They couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	couldn't
0	1	0	They couldn't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
1	0	0	They couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	couldn't
1	1	0	They couldn't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
0	0	1	You can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	can't
0	1	1	You can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
1	0	1	You can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	can't
1	1	1	You can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
0	0	0	You can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	can't
0	1	0	You can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
1	0	0	You can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	can't
1	1	0	You can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
0	0	1	We can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	can't
0	1	1	We can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
1	0	1	We can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	can't
1	1	1	We can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
0	0	0	We can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	can't
0	1	0	We can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
1	0	0	We can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	can't
1	1	0	We can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
0	0	1	They can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	can't
0	1	1	They can't walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
1	0	1	They can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	can't
1	1	1	They can't walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
0	0	0	They can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	can't
0	1	0	They can't walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
1	0	0	They can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	can't
1	1	0	They can't walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
0	0	1	You weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	weren't able to
0	1	1	You weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
1	0	1	You weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	weren't able to
1	1	1	You weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
0	0	0	You weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	You	weren't able to
0	1	0	You weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
1	0	0	You weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	You	weren't able to
1	1	0	You weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
0	0	1	We weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	weren't able to
0	1	1	We weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
1	0	1	We weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	weren't able to
1	1	1	We weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
0	0	0	We weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	We	weren't able to
0	1	0	We weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
1	0	0	We weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	We	weren't able to
1	1	0	We weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
0	0	1	They weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	weren't able to
0	1	1	They weren't able to walk on dry ground, let alone damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
1	0	1	They weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	weren't able to
1	1	1	They weren't able to walk on damp ground, let alone dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
0	0	0	They weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on damp ground.	walk on	ground	They	weren't able to
0	1	0	They weren't able to walk on dry ground, or damp ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
1	0	0	They weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on damp ground.	walk on	ground	They	weren't able to
1	1	0	They weren't able to walk on damp ground, or dry ground. Walking on damp ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
0	0	1	You couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	couldn't
0	1	1	You couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	1	You couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	couldn't
1	1	1	You couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	0	You couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	couldn't
0	1	0	You couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	0	You couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	couldn't
1	1	0	You couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	1	We couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	couldn't
0	1	1	We couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	1	We couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	couldn't
1	1	1	We couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	0	We couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	couldn't
0	1	0	We couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	0	We couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	couldn't
1	1	0	We couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	1	They couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	couldn't
0	1	1	They couldn't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
1	0	1	They couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	couldn't
1	1	1	They couldn't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
0	0	0	They couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	couldn't
0	1	0	They couldn't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
1	0	0	They couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	couldn't
1	1	0	They couldn't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	couldn't
0	0	1	You can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	can't
0	1	1	You can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
1	0	1	You can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	can't
1	1	1	You can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
0	0	0	You can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	can't
0	1	0	You can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
1	0	0	You can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	can't
1	1	0	You can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	can't
0	0	1	We can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	can't
0	1	1	We can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
1	0	1	We can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	can't
1	1	1	We can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
0	0	0	We can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	can't
0	1	0	We can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
1	0	0	We can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	can't
1	1	0	We can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	can't
0	0	1	They can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	can't
0	1	1	They can't walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
1	0	1	They can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	can't
1	1	1	They can't walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
0	0	0	They can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	can't
0	1	0	They can't walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
1	0	0	They can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	can't
1	1	0	They can't walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	can't
0	0	1	You weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	weren't able to
0	1	1	You weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
1	0	1	You weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	weren't able to
1	1	1	You weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
0	0	0	You weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	You	weren't able to
0	1	0	You weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
1	0	0	You weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	You	weren't able to
1	1	0	You weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	You	weren't able to
0	0	1	We weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	weren't able to
0	1	1	We weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
1	0	1	We weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	weren't able to
1	1	1	We weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
0	0	0	We weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	We	weren't able to
0	1	0	We weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
1	0	0	We weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	We	weren't able to
1	1	0	We weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	We	weren't able to
0	0	1	They weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	weren't able to
0	1	1	They weren't able to walk on dry ground, let alone moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
1	0	1	They weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	weren't able to
1	1	1	They weren't able to walk on moist ground, let alone dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
0	0	0	They weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on moist ground.	walk on	ground	They	weren't able to
0	1	0	They weren't able to walk on dry ground, or moist ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
1	0	0	They weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on moist ground.	walk on	ground	They	weren't able to
1	1	0	They weren't able to walk on moist ground, or dry ground. Walking on moist ground is <MASK> than walking on dry ground.	walk on	ground	They	weren't able to
0	0	1	You couldn't walk on dry ground, let alone wet ground. Walking on dry ground is <MASK> than walking on wet ground.	walk on	ground	You	couldn't
0	1	1	You couldn't walk on dry ground, let alone wet ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	1	You couldn't walk on wet ground, let alone dry ground. Walking on wet ground is <MASK> than walking on wet ground.	walk on	ground	You	couldn't
1	1	1	You couldn't walk on wet ground, let alone dry ground. Walking on wet ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	0	You couldn't walk on dry ground, or wet ground. Walking on dry ground is <MASK> than walking on wet ground.	walk on	ground	You	couldn't
0	1	0	You couldn't walk on dry ground, or wet ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
1	0	0	You couldn't walk on wet ground, or dry ground. Walking on wet ground is <MASK> than walking on wet ground.	walk on	ground	You	couldn't
1	1	0	You couldn't walk on wet ground, or dry ground. Walking on wet ground is <MASK> than walking on dry ground.	walk on	ground	You	couldn't
0	0	1	We couldn't walk on dry ground, let alone wet ground. Walking on dry ground is <MASK> than walking on wet ground.	walk on	ground	We	couldn't
0	1	1	We couldn't walk on dry ground, let alone wet ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	1	We couldn't walk on wet ground, let alone dry ground. Walking on wet ground is <MASK> than walking on wet ground.	walk on	ground	We	couldn't
1	1	1	We couldn't walk on wet ground, let alone dry ground. Walking on wet ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	0	We couldn't walk on dry ground, or wet ground. Walking on dry ground is <MASK> than walking on wet ground.	walk on	ground	We	couldn't
0	1	0	We couldn't walk on dry ground, or wet ground. Walking on dry ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
1	0	0	We couldn't walk on wet ground, or dry ground. Walking on wet ground is <MASK> than walking on wet ground.	walk on	ground	We	couldn't
1	1	0	We couldn't walk on wet ground, or dry ground. Walking on wet ground is <MASK> than walking on dry ground.	walk on	ground	We	couldn't
0	0	1	They couldn't walk on dry ground, let alone wet ground. Walking on dry ground is <MASK> than walking on wet ground.	walk on	ground	They	couldn't
